"i"	"d"	"f"	"o"	"n"
"3274"	24	4	32	NA	NA
"3275"	24	4	33	NA	NA
"3276"	24	4	34	NA	NA
"3277"	24	4	35	NA	NA
"3278"	24	4	36	NA	NA
"3279"	24	4	37	NA	NA
"3280"	24	4	38	NA	NA
"3281"	24	5	6	1	0.333333333333333
"3282"	24	5	7	NA	NA
"3283"	24	5	8	-0.5	1
"3284"	24	5	9	1	0.333333333333333
"3285"	24	5	10	1	0.333333333333333
"3286"	24	5	11	1	0.333333333333333
"3287"	24	5	12	1	0.333333333333333
"3288"	24	5	13	0.5	1
"3289"	24	5	14	-0.5	1
"3290"	24	5	15	1	0.333333333333333
"3291"	24	5	16	1	0.333333333333333
"3292"	24	5	17	1	0.333333333333333
"3293"	24	5	18	1	0.333333333333333
"3294"	24	5	19	1	0.333333333333333
"3295"	24	5	20	1	0.333333333333333
"3296"	24	5	21	0.5	1
"3297"	24	5	22	1	0.333333333333333
"3298"	24	5	23	-0.5	1
"3299"	24	5	24	1	0.333333333333333
"3300"	24	5	25	1	0.333333333333333
"3301"	24	5	26	1	0.333333333333333
"3302"	24	5	27	-0.5	1
"3303"	24	5	28	-0.866025403784439	0.333333333333333
"3304"	24	5	29	-0.5	1
"3305"	24	5	30	0.5	1
"3306"	24	5	31	NA	NA
"3307"	24	5	32	0.5	1
"3308"	24	5	33	0.5	1
"3309"	24	5	34	NA	NA
"3310"	24	5	35	0.5	1
"3311"	24	5	36	1	0.333333333333333
"3312"	24	5	37	0.5	1
"3313"	24	5	38	-0.5	1
"3314"	24	6	9	1	0.333333333333333
"3315"	24	6	10	1	0.333333333333333
"3316"	24	6	11	1	0.333333333333333
"3317"	24	6	12	1	0.333333333333333
"3318"	24	6	13	0.5	1
"3319"	24	6	14	-0.5	1
"3320"	24	6	15	1	0.333333333333333
"3321"	24	6	16	1	0.333333333333333
"3322"	24	6	17	1	0.333333333333333
"3323"	24	6	18	1	0.333333333333333
"3324"	24	6	19	1	0.333333333333333
"3325"	24	6	20	1	0.333333333333333
"3326"	24	6	21	0.5	1
"3327"	24	6	22	1	0.333333333333333
"3328"	24	6	23	-0.5	1
"3329"	24	6	24	1	0.333333333333333
"3330"	24	6	25	1	0.333333333333333
"3331"	24	6	26	1	0.333333333333333
"3332"	24	7	9	NA	NA
"3333"	24	7	10	NA	NA
"3334"	24	7	11	NA	NA
"3335"	24	7	12	NA	NA
"3336"	24	7	13	NA	NA
"3337"	24	7	14	NA	NA
"3338"	24	7	15	NA	NA
"3339"	24	7	16	NA	NA
"3340"	24	7	17	NA	NA
"3341"	24	7	18	NA	NA
"3342"	24	7	19	NA	NA
"3343"	24	7	20	NA	NA
"3344"	24	7	21	NA	NA
"3345"	24	7	22	NA	NA
"3346"	24	7	23	NA	NA
"3347"	24	7	24	NA	NA
"3348"	24	7	25	NA	NA
"3349"	24	7	26	NA	NA
"3350"	24	8	9	-0.5	1
"3351"	24	8	10	-0.5	1
"3352"	24	8	11	-0.5	1
"3353"	24	8	12	-0.5	1
"3354"	24	8	13	-1	0.333333333333333
"3355"	24	8	14	1	0.333333333333333
"3356"	24	8	15	-0.5	1
"3357"	24	8	16	-0.5	1
"3358"	24	8	17	-0.5	1
"3359"	24	8	18	-0.5	1
"3360"	24	8	19	-0.5	1
"3361"	24	8	20	-0.5	1
"3362"	24	8	21	0.5	1
"3363"	24	8	22	-0.5	1
"3364"	24	8	23	1	0.333333333333333
"3365"	24	8	24	-0.5	1
"3366"	24	8	25	-0.5	1
"3367"	24	8	26	-0.5	1
"3368"	25	3	6	-0.345454545454545	0.330549465992496
"3369"	25	3	7	NA	NA
"3370"	25	3	8	-0.2	0.58354058456642
"3371"	25	3	9	0.0303030303030303	0.94570980835199
"3372"	25	3	10	-0.151515151515151	0.681807643477163
"3373"	25	3	11	0.139393939393939	0.707203785571239
"3374"	25	3	12	0.393939393939394	0.26288678352469
"3375"	25	3	13	0.442424242424242	0.204200583289326
"3376"	25	3	14	0.0909090909090909	0.811416953056797
"3377"	25	3	15	0.0303030303030303	0.94570980835199
"3378"	25	3	16	-0.151515151515151	0.681807643477163
"3379"	25	3	17	0.139393939393939	0.707203785571239
"3380"	25	3	18	0.466666666666667	0.178219329270541
"3381"	25	3	19	0.490909090909091	0.154442672733181
"3382"	25	3	20	0.563636363636364	0.095791569143582
"3383"	25	3	21	0.406060606060606	0.247370787611931
"3384"	25	3	22	0.478787878787879	0.166058037179348
"3385"	25	3	23	0.0303030303030303	0.94570980835199
"3386"	25	3	24	0.466666666666667	0.178219329270541
"3387"	25	3	25	0.490909090909091	0.154442672733181
"3388"	25	3	26	0.563636363636364	0.095791569143582
"3389"	25	3	27	0.260606060606061	0.469675250206491
"3390"	25	3	28	0.260606060606061	0.469675250206491
"3391"	25	3	29	0.212121212121212	0.559908079271241
"3392"	25	3	30	-0.115151515151515	0.758833070490857
"3393"	25	3	31	NA	NA
"3394"	25	3	32	-0.127272727272727	0.732886836413125
"3395"	25	3	33	0.0545454545454545	0.891638843953118
"3396"	25	3	34	-0.116573192636571	0.748433303989289
"3397"	25	3	35	0.127272727272727	0.732886836413125
"3398"	25	3	36	0.115151515151515	0.758833070490857
"3399"	25	3	37	0.163636363636364	0.656721421523199
"3400"	25	3	38	0.151515151515151	0.681807643477163
"3401"	25	4	6	0.29012942659283	0.41612025350706
"3402"	25	4	7	NA	NA
"3403"	25	4	8	0.29012942659283	0.41612025350706
"3404"	25	4	9	0.29012942659283	0.41612025350706
"3405"	25	4	10	0.29012942659283	0.41612025350706
"3406"	25	4	11	0.174077655955698	0.630536075556976
"3407"	25	4	12	0.406181197229962	0.244128681896491
"3408"	25	4	13	0.29012942659283	0.41612025350706
"3409"	25	4	14	0.406181197229962	0.244128681896491
"3410"	25	4	15	0.29012942659283	0.41612025350706
"3411"	25	4	16	0.29012942659283	0.41612025350706
"3412"	25	4	17	0.174077655955698	0.630536075556976
"3413"	25	4	18	0.058025885318566	0.873494892371295
"3414"	25	4	19	0.058025885318566	0.873494892371295
"3415"	25	4	20	0.058025885318566	0.873494892371295
"3416"	25	4	21	0.29012942659283	0.41612025350706
"3417"	25	4	22	0.29012942659283	0.41612025350706
"3418"	25	4	23	0.406181197229962	0.244128681896491
"3419"	25	4	24	0.058025885318566	0.873494892371295
"3420"	25	4	25	0.058025885318566	0.873494892371295
"3421"	25	4	26	0.058025885318566	0.873494892371295
"3422"	25	4	27	0.174077655955698	0.630536075556976
"3423"	25	4	28	0.174077655955698	0.630536075556976
"3424"	25	4	29	0.29012942659283	0.41612025350706
"3425"	25	4	30	-0.058025885318566	0.873494892371295
"3426"	25	4	31	NA	NA
"3427"	25	4	32	-0.174077655955698	0.630536075556976
"3428"	25	4	33	-0.058025885318566	0.873494892371295
"3429"	25	4	34	-0.0587422814041868	0.871943747061907
"3430"	25	4	35	0.058025885318566	0.873494892371295
"3431"	25	4	36	-0.406181197229962	0.244128681896491
"3432"	25	4	37	0.29012942659283	0.41612025350706
"3433"	25	4	38	0.29012942659283	0.41612025350706
"3434"	25	5	6	-0.272727272727273	0.448272158936988
"3435"	25	5	7	NA	NA
"3436"	25	5	8	-0.224242424242424	0.536688086753551
"3437"	25	5	9	-0.00606060606060606	1
"3438"	25	5	10	-0.139393939393939	0.707203785571239
"3439"	25	5	11	0.187878787878788	0.607566897460635
"3440"	25	5	12	0.296969696969697	0.406950227375658
"3441"	25	5	13	0.321212121212121	0.367683999158498
"3442"	25	5	14	-0.0181818181818182	0.972841176143636
"3443"	25	5	15	-0.00606060606060606	1
"3444"	25	5	16	-0.139393939393939	0.707203785571239
"3445"	25	5	17	0.187878787878788	0.607566897460635
"3446"	25	5	18	0.624242424242424	0.0602489828244726
"3447"	25	5	19	0.660606060606061	0.0440265528478427
"3448"	25	5	20	0.745454545454545	0.0184138413143277
"3449"	25	5	21	0.43030303030303	0.218028474590315
"3450"	25	5	22	0.466666666666667	0.178219329270541
"3451"	25	5	23	-0.0181818181818182	0.972841176143636
"3452"	25	5	24	0.624242424242424	0.0602489828244726
"3453"	25	5	25	0.660606060606061	0.0440265528478427
"3454"	25	5	26	0.745454545454545	0.0184138413143277
"3455"	25	5	27	0.36969696969697	0.295604089197811
"3456"	25	5	28	0.36969696969697	0.295604089197811
"3457"	25	5	29	0.357575757575757	0.312800267381167
"3458"	25	5	30	-0.2	0.58354058456642
"3459"	25	5	31	NA	NA
"3460"	25	5	32	-0.224242424242424	0.536688086753551
"3461"	25	5	33	0.187878787878788	0.607566897460635
"3462"	25	5	34	0.0184062935741955	0.959749871061638
"3463"	25	5	35	0.345454545454545	0.330549465992496
"3464"	25	5	36	0.163636363636364	0.656721421523199
"3465"	25	5	37	0.260606060606061	0.469675250206491
"3466"	25	5	38	0.212121212121212	0.559908079271241
"3467"	25	6	9	0.43030303030303	0.218028474590315
"3468"	25	6	10	0.624242424242424	0.0602489828244726
"3469"	25	6	11	0.0424242424242424	0.918633282432669
"3470"	25	6	12	0.0787878787878788	0.83800409458326
"3471"	25	6	13	-0.163636363636364	0.656721421523199
"3472"	25	6	14	0.624242424242424	0.0602489828244726
"3473"	25	6	15	0.43030303030303	0.218028474590315
"3474"	25	6	16	0.624242424242424	0.0602489828244726
"3475"	25	6	17	0.0424242424242424	0.918633282432669
"3476"	25	6	18	-0.2	0.58354058456642
"3477"	25	6	19	-0.260606060606061	0.469675250206491
"3478"	25	6	20	-0.212121212121212	0.559908079271241
"3479"	25	6	21	0.0787878787878788	0.83800409458326
"3480"	25	6	22	-0.0424242424242424	0.918633282432669
"3481"	25	6	23	0.781818181818182	0.0116512675298474
"3482"	25	6	24	-0.2	0.58354058456642
"3483"	25	6	25	-0.260606060606061	0.469675250206491
"3484"	25	6	26	-0.212121212121212	0.559908079271241
"3485"	25	7	9	NA	NA
"3486"	25	7	10	NA	NA
"3487"	25	7	11	NA	NA
"3488"	25	7	12	NA	NA
"3489"	25	7	13	NA	NA
"3490"	25	7	14	NA	NA
"3491"	25	7	15	NA	NA
"3492"	25	7	16	NA	NA
"3493"	25	7	17	NA	NA
"3494"	25	7	18	NA	NA
"3495"	25	7	19	NA	NA
"3496"	25	7	20	NA	NA
"3497"	25	7	21	NA	NA
"3498"	25	7	22	NA	NA
"3499"	25	7	23	NA	NA
"3500"	25	7	24	NA	NA
"3501"	25	7	25	NA	NA
"3502"	25	7	26	NA	NA
"3503"	25	8	9	0.636363636363636	0.0544450679375418
"3504"	25	8	10	0.818181818181818	0.0068111327718268
"3505"	25	8	11	0.2	0.583540584566421
"3506"	25	8	12	0.381818181818182	0.278965216116318
"3507"	25	8	13	0.212121212121212	0.559908079271241
"3508"	25	8	14	0.903030303030303	0.000880224994754143
"3509"	25	8	15	0.636363636363636	0.0544450679375418
"3510"	25	8	16	0.818181818181818	0.0068111327718268
"3511"	25	8	17	0.2	0.583540584566421
"3512"	25	8	18	-0.309090909090909	0.387054968154447
"3513"	25	8	19	-0.333333333333333	0.348846243872153
"3514"	25	8	20	-0.260606060606061	0.469675250206491
"3515"	25	8	21	0.103030303030303	0.785018103976205
"3516"	25	8	22	-0.0545454545454545	0.891638843953117
"3517"	25	8	23	0.927272727272727	0.000130162394465275
"3518"	25	8	24	-0.309090909090909	0.387054968154447
"3519"	25	8	25	-0.333333333333333	0.348846243872153
"3520"	25	8	26	-0.260606060606061	0.469675250206491
"3521"	27	3	6	0.00442367222116205	0.985232471601781
"3522"	27	3	7	NA	NA
"3523"	27	3	8	-0.0747686227374465	0.7540649500225
"3524"	27	3	9	0.316509450221338	0.173958999917869
"3525"	27	3	10	0.374894688611682	0.10338401366388
"3526"	27	3	11	0.250441943621738	0.28688348869814
"3527"	27	3	12	0.125989198631795	0.596612503409844
"3528"	27	3	13	0.0860414039436647	0.718336807018816
"3529"	27	3	14	-0.0937236721529205	0.694302097765256
"3530"	27	3	15	0.316509450221338	0.173958999917869
"3531"	27	3	16	0.374894688611682	0.10338401366388
"3532"	27	3	17	0.250441943621738	0.28688348869814
"3533"	27	3	18	-0.0537758774647904	0.821846903510085
"3534"	27	3	19	-0.0107551754929581	0.964105237284105
"3535"	27	3	20	0.102942394004027	0.665828756157899
"3536"	27	3	21	-0.42559765879277	0.0613621389579531
"3537"	27	3	22	-0.417915390583514	0.0667147654760325
"3538"	27	3	23	-0.175155715171032	0.460136564892062
"3539"	27	3	24	-0.0537758774647904	0.821846903510085
"3540"	27	3	25	-0.0107551754929581	0.964105237284105
"3541"	27	3	26	0.102942394004027	0.665828756157899
"3542"	27	3	27	0.248905489979887	0.28994856515258
"3543"	27	3	28	0.139691162859983	0.556945327996501
"3544"	27	3	29	0.348774976700212	0.131778108883612
"3545"	27	3	30	0.104873854149829	0.659917005347213
"3546"	27	3	31	NA	NA
"3547"	27	3	32	0.115234023138837	0.628544409162915
"3548"	27	3	33	0.397833455445188	0.0823615867318936
"3549"	27	3	34	NA	NA
"3550"	27	3	35	0.270415840965803	0.248864642483078
"3551"	27	3	36	0.0993255557575695	0.676950025969179
"3552"	27	3	37	0.198501242680894	0.401491500118113
"3553"	27	3	38	0.113056922467461	0.635088651712053
"3554"	27	4	6	-0.16515042959005	0.486541492403725
"3555"	27	4	7	NA	NA
"3556"	27	4	8	0.371272942280633	0.107029230617628
"3557"	27	4	9	0.222632132704232	0.345452240954139
"3558"	27	4	10	0.249520071436628	0.288720126988279
"3559"	27	4	11	-0.0634555354084527	0.790411148758201
"3560"	27	4	12	0.260275246929586	0.267742422644886
"3561"	27	4	13	0.235538343295782	0.317459735674065
"3562"	27	4	14	0.350618721070434	0.129610075077624
"3563"	27	4	15	0.222632132704232	0.345452240954139
"3564"	27	4	16	0.249520071436628	0.288720126988279
"3565"	27	4	17	-0.0634555354084527	0.790411148758201
"3566"	27	4	18	-0.115080377774652	0.629005391946249
"3567"	27	4	19	-0.0376431142253533	0.874803032964298
"3568"	27	4	20	-0.243066966140853	0.301778700824289
"3569"	27	4	21	-0.295767326056347	0.205477004071429
"3570"	27	4	22	-0.252746624084515	0.282323502748188
"3571"	27	4	23	0.289314220760573	0.216008394519841
"3572"	27	4	24	-0.115080377774652	0.629005391946249
"3573"	27	4	25	-0.0376431142253533	0.874803032964298
"3574"	27	4	26	-0.243066966140853	0.301778700824289
"3575"	27	4	27	0.40547011608452	0.0761208166608984
"3576"	27	4	28	0.390579666155668	0.088632840819962
"3577"	27	4	29	0.186064536028175	0.432205768611489
"3578"	27	4	30	0.121992968577227	0.608398477758383
"3579"	27	4	31	NA	NA
"3580"	27	4	32	0.0763617460000024	0.748984520040341
"3581"	27	4	33	0.165128132876564	0.486601157914651
"3582"	27	4	34	NA	NA
"3583"	27	4	35	0.101098649633806	0.671489795154511
"3584"	27	4	36	-0.0738396961019451	0.757031784231349
"3585"	27	4	37	0.348992882480827	0.131520547787931
"3586"	27	4	38	0.365550715978123	0.112976699402619
"3587"	27	5	6	-0.187967087508732	0.427428361576977
"3588"	27	5	7	NA	NA
"3589"	27	5	8	0.10233630240138	0.66768780064682
"3590"	27	5	9	0.146892915851919	0.536579841761171
"3591"	27	5	10	0.208663270210162	0.377311893844274
"3592"	27	5	11	0.207156676201425	0.380843859068172
"3593"	27	5	12	0.138606648803862	0.560041682922743
"3594"	27	5	13	0.0482110082796043	0.840041716382589
"3595"	27	5	14	0.157439073913083	0.507390327677635
"3596"	27	5	15	0.146892915851919	0.536579841761171
"3597"	27	5	16	0.208663270210162	0.377311893844274
"3598"	27	5	17	0.207156676201425	0.380843859068172
"3599"	27	5	18	-0.0632769483669807	0.790988471778605
"3600"	27	5	19	-0.000753297004368817	0.997485144009597
"3601"	27	5	20	0.0263653951529086	0.91214283123706
"3602"	27	5	21	-0.128813787747068	0.588339835656468
"3603"	27	5	22	-0.136346757790756	0.566518187702966
"3604"	27	5	23	0.0790961854587258	0.740287732663378
"3605"	27	5	24	-0.0632769483669807	0.790988471778605
"3606"	27	5	25	-0.000753297004368817	0.997485144009597
"3607"	27	5	26	0.0263653951529086	0.91214283123706
"3608"	27	5	27	0.104708283607266	0.660423024658681
"3609"	27	5	28	-0.040859433696843	0.864197149637857
"3610"	27	5	29	0.122034114707748	0.6082766450594
"3611"	27	5	30	0.0846882420523042	0.722597556059776
"3612"	27	5	31	NA	NA
"3613"	27	5	32	0.137100054795125	0.564355709175773
"3614"	27	5	33	0.106877235640782	0.653805558664495
"3615"	27	5	34	NA	NA
"3616"	27	5	35	0.0760829974412505	0.749872730321386
"3617"	27	5	36	0.0320875825053026	0.893170040527593
"3618"	27	5	37	0.187853653500836	0.427712409696854
"3619"	27	5	38	0.164027195965599	0.489551728847332
"3620"	27	6	9	0.0981362573770568	0.680621196549737
"3621"	27	6	10	0.0981362573770568	0.680621196549737
"3622"	27	6	11	0.243897463187097	0.300078284095298
"3623"	27	6	12	-0.251113364464822	0.285550369344227
"3624"	27	6	13	-0.0837044548216072	0.725700192962216
"3625"	27	6	14	-0.46037450151884	0.041089301826476
"3626"	27	6	15	0.0981362573770568	0.680621196549737
"3627"	27	6	16	0.0981362573770568	0.680621196549737
"3628"	27	6	17	0.243897463187097	0.300078284095298
"3629"	27	6	18	0.177511171432029	0.454028879135943
"3630"	27	6	19	0.147204386065585	0.535706844603379
"3631"	27	6	20	0.46614722254102	0.0382990526746517
"3632"	27	6	21	-0.171738450409849	0.469071626982822
"3633"	27	6	22	-0.138545304532315	0.560217052200518
"3634"	27	6	23	-0.46326086202993	0.039675176929896
"3635"	27	6	24	0.177511171432029	0.454028879135943
"3636"	27	6	25	0.147204386065585	0.535706844603379
"3637"	27	6	26	0.46614722254102	0.0382990526746517
"3638"	27	7	9	NA	NA
"3639"	27	7	10	NA	NA
"3640"	27	7	11	NA	NA
"3641"	27	7	12	NA	NA
"3642"	27	7	13	NA	NA
"3643"	27	7	14	NA	NA
"3644"	27	7	15	NA	NA
"3645"	27	7	16	NA	NA
"3646"	27	7	17	NA	NA
"3647"	27	7	18	NA	NA
"3648"	27	7	19	NA	NA
"3649"	27	7	20	NA	NA
"3650"	27	7	21	NA	NA
"3651"	27	7	22	NA	NA
"3652"	27	7	23	NA	NA
"3653"	27	7	24	NA	NA
"3654"	27	7	25	NA	NA
"3655"	27	7	26	NA	NA
"3656"	27	8	9	-0.267555669324801	0.254100653645884
"3657"	27	8	10	-0.197427117820864	0.404095871627574
"3658"	27	8	11	-0.461171452824799	0.0406950125476163
"3659"	27	8	12	-0.0838493550590543	0.725242951459126
"3660"	27	8	13	-0.114340029625983	0.631228511829966
"3661"	27	8	14	0.875082360070858	4.43194652627035e-07
"3662"	27	8	15	-0.267555669324801	0.254100653645884
"3663"	27	8	16	-0.197427117820864	0.404095871627574
"3664"	27	8	17	-0.461171452824799	0.0406950125476163
"3665"	27	8	18	0.112053229033464	0.638114532488134
"3666"	27	8	19	0.162362842068896	0.49402893436004
"3667"	27	8	20	-0.163125108933069	0.49197591282195
"3668"	27	8	21	0.157789240883857	0.506434407114235
"3669"	27	8	22	0.131109900637794	0.5816509123169
"3670"	27	8	23	0.872033292614165	5.4427991719064e-07
"3671"	27	8	24	0.112053229033464	0.638114532488134
"3672"	27	8	25	0.162362842068896	0.49402893436004
"3673"	27	8	26	-0.163125108933069	0.49197591282195
"3674"	28	3	6	-0.927633657043918	0.00766584418747313
"3675"	28	3	7	NA	NA
"3676"	28	3	8	0.885714285714286	0.0333333333333333
"3677"	28	3	9	0.371428571428571	0.497222222222222
"3678"	28	3	10	0.485714285714286	0.355555555555556
"3679"	28	3	11	0.314285714285714	0.563888888888889
"3680"	28	3	12	0.142857142857143	0.802777777777778
"3681"	28	3	13	0.371428571428571	0.497222222222222
"3682"	28	3	14	0.885714285714286	0.0333333333333333
"3683"	28	3	15	0.371428571428571	0.497222222222222
"3684"	28	3	16	0.485714285714286	0.355555555555556
"3685"	28	3	17	0.314285714285714	0.563888888888889
"3686"	28	3	18	0.0857142857142857	0.919444444444444
"3687"	28	3	19	0.0857142857142857	0.919444444444444
"3688"	28	3	20	-0.0857142857142857	0.919444444444444
"3689"	28	3	21	-0.0857142857142857	0.919444444444444
"3690"	28	3	22	0.0857142857142857	0.919444444444444
"3691"	28	3	23	0.885714285714286	0.0333333333333333
"3692"	28	3	24	0.0857142857142857	0.919444444444444
"3693"	28	3	25	0.0857142857142857	0.919444444444444
"3694"	28	3	26	-0.0857142857142857	0.919444444444444
"3695"	28	3	27	0.885714285714286	0.0333333333333333
"3696"	28	3	28	0.880406274042429	0.0205987347749204
"3697"	28	3	29	0.142857142857143	0.802777777777778
"3698"	28	3	30	-0.771428571428571	0.102777777777778
"3699"	28	3	31	NA	NA
"3700"	28	3	32	-0.485714285714286	0.355555555555556
"3701"	28	3	33	-0.6	0.241666666666667
"3702"	28	3	34	NA	NA
"3703"	28	3	35	-0.371428571428571	0.497222222222222
"3704"	28	3	36	-0.485714285714286	0.355555555555556
"3705"	28	3	37	0.371428571428571	0.497222222222222
"3706"	28	3	38	0.257142857142857	0.658333333333333
"3707"	28	4	6	-0.88235294117647	0.0199470791776918
"3708"	28	4	7	NA	NA
"3709"	28	4	8	0.869656553478673	0.0243768916856908
"3710"	28	4	9	0.318874069608847	0.537900560470205
"3711"	28	4	10	0.405839724956714	0.424662507561365
"3712"	28	4	11	0.202919862478357	0.699797968157019
"3713"	28	4	12	0.11595420713049	0.826848213385815
"3714"	28	4	13	0.318874069608847	0.537900560470205
"3715"	28	4	14	0.869656553478673	0.0243768916856908
"3716"	28	4	15	0.318874069608847	0.537900560470205
"3717"	28	4	16	0.405839724956714	0.424662507561365
"3718"	28	4	17	0.202919862478357	0.699797968157019
"3719"	28	4	18	0.0289885517826224	0.95652935238984
"3720"	28	4	19	0.0289885517826224	0.95652935238984
"3721"	28	4	20	-0.231908414260979	0.658373571260927
"3722"	28	4	21	-0.173931310695735	0.741733927731628
"3723"	28	4	22	-0.0289885517826224	0.95652935238984
"3724"	28	4	23	0.869656553478673	0.0243768916856908
"3725"	28	4	24	0.0289885517826224	0.95652935238984
"3726"	28	4	25	0.0289885517826224	0.95652935238984
"3727"	28	4	26	-0.231908414260979	0.658373571260927
"3728"	28	4	27	0.927633657043918	0.00766584418747316
"3729"	28	4	28	0.893259600268861	0.0164821953396457
"3730"	28	4	29	0.202919862478357	0.699797968157019
"3731"	28	4	30	-0.724713794565561	0.103242804623708
"3732"	28	4	31	NA	NA
"3733"	28	4	32	-0.405839724956714	0.424662507561365
"3734"	28	4	33	-0.492805380304581	0.320632582865828
"3735"	28	4	34	NA	NA
"3736"	28	4	35	-0.231908414260979	0.658373571260927
"3737"	28	4	36	-0.405839724956714	0.424662507561365
"3738"	28	4	37	0.347862621391469	0.499253218114633
"3739"	28	4	38	0.202919862478357	0.699797968157019
"3740"	28	5	6	-0.347862621391469	0.499253218114633
"3741"	28	5	7	NA	NA
"3742"	28	5	8	0.428571428571429	0.419444444444444
"3743"	28	5	9	0.257142857142857	0.658333333333333
"3744"	28	5	10	0.485714285714286	0.355555555555556
