	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
246	THCA.thisStudy.sce.rds	10	-0.066014154	-0.762496575	-8.647854179	-0.299229461	-0.330478526	-39.19905935	0.002718822	-0.000389912	0.356165645	-0.011514157	-0.011935741	-1.508354562	0.233818668	-0.033532414	30.63024546	0.006710822	0.011651168	0.879117668	-0.063625274	-0.060998786	-8.334910922	0.697925477	1.211721442	91.42823746	0.557707627	-0.491797387	480.1862666	-0.145541767	-0.395852567	-125.311461	-0.124432716	-0.330478526	-107.1365688	0.23268206	0.604634831	6.572519084	0.483659483	0	63.35939228	0.019666563	0	2.576319733	0.002718822	-0.000389912	0.356165645	-0.011514157	-0.011935741	-1.508354562	0.233818668	-0.033532414	30.63024546	0.006710822	0.011651168	0.879117668	-0.063625274	-0.060998786	-8.334910922	0.697925477	1.211721442	91.42823746	0.993076911	0	855.0392205	0.15559748	0	133.9694307	0.12967469	0	111.6499079	0.23268206	0.604634831	6.572519084
247	THCA.thisStudy.sce.rds	10	0.064742897	-0.762496575	18.84018315	-0.074650633	-0.330478526	-21.72333427	0.024458909	0.021237076	7.117542416	-0.011733363	-0.011222247	-3.414408552	2.103466144	1.826388551	612.1086478	0.032116521	0.033081578	9.345907502	-0.065675549	-0.066373605	-19.11158489	3.340118145	3.440484095	971.9743802	0.597578149	-0.491797387	944.1734755	-0.02493258	-0.395852567	-39.39347669	0.179452055	-0.330478526	283.5342475	0.31223176	0.628980892	5.429553265	0.574461327	0	167.1682461	0.161004986	0	46.85245083	0.024458909	0.021237076	7.117542416	-0.011733363	-0.011222247	-3.414408552	2.103466144	1.826388551	612.1086478	0.032116521	0.033081578	9.345907502	-0.065675549	-0.066373605	-19.11158489	3.340118145	3.440484095	971.9743802	1.030803739	0	1628.669908	0.230570216	0	364.300942	0.320924216	0	507.0602613	0.31223176	0.628980892	5.429553265
248	THCA.thisStudy.sce.rds	10	0.005029556	-0.762496575	3.103236284	-0.231956601	-0.330478526	-143.1172227	-0.012111574	-0.016866055	-7.472840864	-0.01318784	-0.012607861	-8.136897443	-1.041595323	-1.450480763	-642.6643143	-0.001366588	0.001071457	-0.843184744	-0.068692514	-0.068127381	-42.38328118	-0.142125143	0.111431483	-87.6912134	0.142327462	-0.491797387	219.6112735	-0.034011359	-0.395852567	-52.47952761	0.099126393	-0.330478526	152.9520251	0.321857068	0.445953757	2.500810373	0.532994489	0	328.8575996	0.062004659	0	38.25687437	-0.012111574	-0.016866055	-7.472840864	-0.01318784	-0.012607861	-8.136897443	-1.041595323	-1.450480763	-642.6643143	-0.001366588	0.001071457	-0.843184744	-0.068692514	-0.068127381	-42.38328118	-0.142125143	0.111431483	-87.6912134	0.600030241	0	925.8466616	0.224926692	0	347.0618854	0.270371354	0	417.1829999	0.321857068	0.445953757	2.500810373
249	THCA.thisStudy.sce.rds	10	0.048664241	-0.762496575	12.1173959	-0.235523702	-0.330478526	-58.64540177	-0.008103887	-0.011010024	-2.017867892	-0.012693644	-0.012889053	-3.160717382	-0.696934292	-0.946862044	-173.5366387	-0.005602197	-0.003821584	-1.394947076	-0.06903377	-0.067890496	-17.18940871	-0.582628498	-0.397444708	-145.0744959	0.073364874	-0.491797387	105.7921477	-0.117150464	-0.395852567	-168.9309696	-0.004652834	-0.330478526	-6.709387141	0.171487603	0.498272287	5.791164659	0.563295798	0	140.2606536	0.059759708	0	14.88016723	-0.008103887	-0.011010024	-2.017867892	-0.012693644	-0.012889053	-3.160717382	-0.696934292	-0.946862044	-173.5366387	-0.005602197	-0.003821584	-1.394947076	-0.06903377	-0.067890496	-17.18940871	-0.582628498	-0.397444708	-145.0744959	0.534775522	0	771.1463034	0.173246	0	249.8207323	0.205058019	0	295.6936629	0.171487603	0.498272287	5.791164659
250	UCEC.thisStudy.sce.rds	9	0.056269962	-0.826660409	17.8938479	-0.377241532	-0.396313308	-119.9628072	0.023610853	0.024022713	7.50825133	-0.011129352	-0.011838904	-3.539133936	2.030533378	2.065953336	645.7096144	-4.37E-05	-0.00160096	-0.013881808	-0.07612243	-0.076110048	-24.20693287	-0.004539962	-0.166499881	-1.443708058	0.284853009	-0.185229528	487.3834984	-0.268765106	-0.406463447	-459.857097	-0.094609022	-0.396313308	-161.8760365	0.257073565	0.580393487	5.380503145	0.658437514	0	209.3831294	0.014182377	0	4.509995971	0.023610853	0.024022713	7.50825133	-0.011129352	-0.011838904	-3.539133936	2.030533378	2.065953336	645.7096144	-4.37E-05	-0.00160096	-0.013881808	-0.07612243	-0.076110048	-24.20693287	-0.004539962	-0.166499881	-1.443708058	1.150476412	0.579240802	1968.465141	0.086340922	0	147.7293178	0.224356868	0	383.8746012	0.257073565	0.580393487	5.380503145
251	UCEC.thisStudy.sce.rds	9	0.503025054	0.666297591	82.99913397	-0.38988506	-0.396313308	-64.33103491	0.033470324	0.034035575	5.522603495	-0.012090575	-0.011366792	-1.994944852	2.878447882	2.927059418	474.9439006	0.02871166	0.031383195	4.737423843	-0.082466859	-0.082500036	-13.60703176	2.986012604	3.263852292	492.6920797	0.478555021	0.367637282	305.3181036	-0.166938696	-0.406463447	-106.5068881	-0.06067342	-0.396313308	-38.70964222	0.305555556	0.541595925	3.866666667	0.991601172	1.113360222	163.6141934	0.004780249	0	0.788741104	0.033470324	0.034035575	5.522603495	-0.012090575	-0.011366792	-1.994944852	2.878447882	2.927059418	474.9439006	0.02871166	0.031383195	4.737423843	-0.082466859	-0.082500036	-13.60703176	2.986012604	3.263852292	492.6920797	1.385859517	1.25107433	884.1783718	0.150189086	0	95.82063663	0.249592457	0	159.2399874	0.305555556	0.541595925	3.866666667
252	UCEC.thisStudy.sce.rds	9	-0.15189939	-0.826660409	-78.83578346	-0.287921274	-0.396313308	-149.431141	0.077768985	0.069242185	40.36210328	-0.014012557	-0.013055229	-7.272516976	6.688132721	5.954827923	3471.140882	0.041841107	0.041175707	21.71553466	-0.087944164	-0.090488972	-45.64302131	4.351475153	4.282273526	2258.415605	0.00366837	-0.661899716	2.105644448	-0.18301097	-0.406463447	-105.048297	-0.229785496	-0.396313308	-131.8968747	0.377180233	0.294358974	1.105973025	0.503197061	0	261.1592746	0.080603752	0	41.83334718	0.077768985	0.069242185	40.36210328	-0.014012557	-0.013055229	-7.272516976	6.688132721	5.954827923	3471.140882	0.041841107	0.041175707	21.71553466	-0.087944164	-0.090488972	-45.64302131	4.351475153	4.282273526	2258.415605	0.808786036	0	464.2431846	0.140111296	0	80.42388362	0.123835358	0	71.0814957	0.377180233	0.294358974	1.105973025
253	UCEC.thisStudy.sce.rds	9	-0.11236498	-0.826660409	-39.32774283	-0.23544842	-0.396313308	-82.40694691	0.040380271	0.035905155	14.13309502	-0.010628919	-0.011342449	-3.720121634	3.472703348	3.087843346	1215.446172	-0.002644403	-0.004303177	-0.925540943	-0.077947374	-0.079692078	-27.28158102	-0.27501788	-0.447530454	-96.25625807	0.309540935	0.242502165	548.1969956	-0.01855118	-0.406463447	-32.85413948	0.788228178	-0.396313308	1395.952103	0.272161742	0.579326137	5.06	0.532679498	0	186.4378242	0.119624229	0	41.86848008	0.040380271	0.035905155	14.13309502	-0.010628919	-0.011342449	-3.720121634	3.472703348	3.087843346	1215.446172	-0.002644403	-0.004303177	-0.925540943	-0.077947374	-0.079692078	-27.28158102	-0.27501788	-0.447530454	-96.25625807	1.180476723	1.099012449	2090.624276	0.243232436	0	430.7646448	0.880862586	0	1560.00764	0.272161742	0.579326137	5.06
254	UCEC.thisStudy.sce.rds	9	0.236275576	0.443512527	46.07373736	-0.354359007	-0.396313308	-69.10000637	0.015704598	0.011152682	3.062396533	-0.009242398	-0.009472202	-1.802267673	1.350595394	0.959130647	263.3661018	0.007410895	0.009344253	1.445124543	-0.072101131	-0.07225996	-14.05972064	0.77073309	0.971802306	150.2929525	0.836310075	0.943822402	1405.000925	-0.05035074	-0.406463447	-84.58924321	0.034371423	-0.396313308	57.74399036	0.204831933	0.638297872	8.615384615	0.792675108	0.947220231	154.5716461	0.031198548	0	6.083716847	0.015704598	0.011152682	3.062396533	-0.009242398	-0.009472202	-1.802267673	1.350595394	0.959130647	263.3661018	0.007410895	0.009344253	1.445124543	-0.072101131	-0.07225996	-14.05972064	0.77073309	0.971802306	150.2929525	1.820596845	1.951243838	3058.6027	0.223293174	0	375.1325322	0.320270814	0	538.0549676	0.204831933	0.638297872	8.615384615
255	UCEC.thisStudy.sce.rds	9	-0.134955691	-0.826660409	-34.95352394	-0.364371452	-0.396313308	-94.37220606	0.003447507	-0.001559181	0.892904316	-0.014354959	-0.01398875	-3.717934333	0.296485603	-0.13408957	76.78977116	-0.003923688	-0.002873255	-1.016235113	-0.077066246	-0.076639527	-19.96015767	-0.40806352	-0.298818526	-105.6884518	0.670820868	0.842468531	784.1895952	-0.124870903	-0.406463447	-145.9740855	-0.168162097	-0.396313308	-196.5814916	0.276119403	0.554817276	4.513513514	0.515832675	0	133.6006627	0.023752977	0	6.152020937	0.003447507	-0.001559181	0.892904316	-0.014354959	-0.01398875	-3.717934333	0.296485603	-0.13408957	76.78977116	-0.003923688	-0.002873255	-1.016235113	-0.077066246	-0.076639527	-19.96015767	-0.40806352	-0.298818526	-105.6884518	1.619497421	1.828080488	1893.192485	0.176566833	0	206.4066279	0.169660471	0	198.33309	0.276119403	0.554817276	4.513513514
256	UCEC.thisStudy.sce.rds	9	-0.020489715	-0.826660409	-1.413790301	-0.252458567	-0.396313308	-17.41964111	0.042820987	0.044873716	2.954648131	-0.01311522	-0.011596016	-0.904950162	3.682604917	3.859139544	254.0997393	-0.009483171	-0.016352291	-0.654338827	-0.080569776	-0.080407888	-5.559314547	-0.986249827	-1.700638269	-68.05123804	0.656538448	0.731307213	110.2984593	0.027616264	-0.406463447	4.639532339	0.39466624	-0.396313308	66.3039283	0.260377358	0.387990762	2.434782609	0.601194664	0	41.48243182	0.106974944	0	7.381271166	0.042820987	0.044873716	2.954648131	-0.01311522	-0.011596016	-0.904950162	3.682604917	3.859139544	254.0997393	-0.009483171	-0.016352291	-0.654338827	-0.080569776	-0.080407888	-5.559314547	-0.986249827	-1.700638269	-68.05123804	1.602141688	1.692999309	269.1598035	0.272180786	0	45.726372	0.588197457	0	98.81717283	0.260377358	0.387990762	2.434782609
257	UCEC.thisStudy.sce.rds	9	-0.168980121	-0.826660409	-87.5317029	-0.34481448	-0.396313308	-178.6139006	0.027448668	0.023723583	14.21840978	-0.0127021	-0.011684655	-6.579687945	2.360585408	2.040228126	1222.783241	0.016785359	0.014994052	8.694816026	-0.079450222	-0.079017128	-41.15521481	1.745677349	1.559381372	904.2608667	0.760084929	0.933522902	1275.422511	-0.113571466	-0.406463447	-190.5729195	0.066895353	-0.396313308	112.2504019	0.439355386	0.587329366	3.239382239	0.490459257	0	254.0578949	0.038296161	0	19.8374113	0.027448668	0.023723583	14.21840978	-0.0127021	-0.011684655	-6.579687945	2.360585408	2.040228126	1222.783241	0.016785359	0.014994052	8.694816026	-0.079450222	-0.079017128	-41.15521481	1.745677349	1.559381372	904.2608667	1.727969457	1.938728077	2899.53275	0.183651914	0	308.1679111	0.344456639	0	577.9982402	0.439355386	0.587329366	3.239382239
258	UCEC.thisStudy.sce.rds	9	-0.163598219	-0.384732439	-11.4518753	-0.383546928	-0.396313308	-26.84828496	0.029634127	0.035681175	2.07438886	-0.007396247	-0.00700861	-0.517737263	2.548534886	3.068581012	178.397442	0.040877892	0.037469029	2.861452435	-0.052253032	-0.058115603	-3.65771227	4.251300761	3.896779046	297.5910532	0.71384834	0.744533545	301.2439996	-0.09833314	-0.406463447	-41.49658505	-0.142910127	-0.396313308	-60.30807375	0.220820189	0.571041949	6.028571429	0.494472763	0.329563874	34.61309341	0.009493485	0	0.66454395	0.029634127	0.035681175	2.07438886	-0.007396247	-0.00700861	-0.517737263	2.548534886	3.068581012	178.397442	0.040877892	0.037469029	2.861452435	-0.052253032	-0.058115603	-3.65771227	4.251300761	3.896779046	297.5910532	1.671783609	1.709071702	705.492683	0.193206793	0	81.53326685	0.188438635	0	79.52110415	0.220820189	0.571041949	6.028571429
259	MELA.MosheSade-Feldman2018.sce.rds	32	0.89676247	1.370650199	7.17409976	-0.59247182	-0.675803921	-4.739774562	0.242784052	0.192465517	1.942272414	-0.0751	-0.07505	-0.6008	21.1222125	16.7445	168.9777	0.321071274	0.376459615	2.568570192	-0.4563375	-0.44415	-3.6507	33.3914125	39.1518	267.1313	-0.3553855	-0.739463119	-15.636962	-0.102177283	-0.471226423	-4.49580046	0.096223227	-0.675803921	4.233821972	0.228571429	0.556962025	5.5	6.5925	8.4	52.74	0.3575	0	2.86	0.242784052	0.192465517	1.942272414	-0.0751	-0.07505	-0.6008	21.1222125	16.7445	168.9777	0.321071274	0.376459615	2.568570192	-0.4563375	-0.44415	-3.6507	33.3914125	39.1518	267.1313	1.94	0	85.36	1.1825	0	52.03	3.312045455	0	145.73	0.228571429	0.556962025	5.5
260	MELA.MosheSade-Feldman2018.sce.rds	32	0.256895552	0.314070643	13.35856869	-0.339068719	-0.675803921	-17.63157339	0.100668015	0.049279885	5.234736782	-0.057538462	-0.06075	-2.992	8.758117308	4.28735	455.4221	0.307712592	0.311235096	16.00105481	-0.418369231	-0.39855	-21.7552	32.00210962	32.36845	1664.1097	0.151185519	-0.739463119	60.32302203	0.500295776	-0.471226423	199.6180145	0.316972229	-0.675803921	126.4719192	0.242990654	0.650897227	7.673076923	4.151923077	4.37	215.9	1.444615385	0	75.12	0.100668015	0.049279885	5.234736782	-0.057538462	-0.06075	-2.992	8.758117308	4.28735	455.4221	0.307712592	0.311235096	16.00105481	-0.418369231	-0.39855	-21.7552	32.00210962	32.36845	1664.1097	4.498721805	0	1794.99	3.112932331	0	1242.06	4.259072682	0	1699.37	0.242990654	0.650897227	7.673076923
261	MELA.MosheSade-Feldman2018.sce.rds	32	-0.149592122	-0.83164962	-2.991842444	-0.675803921	-0.675803921	-13.51607842	0.321467874	0.36215977	6.429357471	-0.040005	-0.0325	-0.8001	27.967705	31.5079	559.3541	0.441356779	0.42035	8.827135577	-0.3046475	-0.262675	-6.09295	45.901105	43.7164	918.0221	0.589751786	1.226459949	67.23170364	-0.028986164	-0.471226423	-3.304422744	0.462751192	0.114394181	52.75363586	0.25	0.587628866	5.7	2.6015	0	52.03	0	0	0	0.321467874	0.36215977	6.429357471	-0.040005	-0.0325	-0.8001	27.967705	31.5079	559.3541	0.441356779	0.42035	8.827135577	-0.3046475	-0.262675	-6.09295	45.901105	43.7164	918.0221	6.713947368	9.93	765.39	1.417017544	0	161.54	4.884473684	3.39	556.83	0.25	0.587628866	5.7
262	MELA.MosheSade-Feldman2018.sce.rds	32	-0.023858781	-0.83164962	-0.668045856	-0.675803921	-0.675803921	-18.92250979	0.038706158	-0.007484483	1.083772414	-0.082217857	-0.0737	-2.3021	3.367435714	-0.65115	94.2882	0.314633379	0.309640385	8.809734615	-0.395294643	-0.4373	-11.06825	32.72187143	32.2026	916.2124	0.146809918	-0.739463119	31.71094223	-0.093565848	-0.471226423	-20.21022308	0.324397118	-0.675803921	70.06977738	0.212121212	0.620689655	7.714285714	3.081071429	0	86.27	0	0	0	0.038706158	-0.007484483	1.083772414	-0.082217857	-0.0737	-2.3021	3.367435714	-0.65115	94.2882	0.314633379	0.309640385	8.809734615	-0.395294643	-0.4373	-11.06825	32.72187143	32.2026	916.2124	4.47662037	0	966.95	1.210092593	0	261.38	4.290925926	0	926.84	0.212121212	0.620689655	7.714285714
263	MELA.MosheSade-Feldman2018.sce.rds	32	-0.241986227	-0.83164962	-5.323696986	-0.675803921	-0.675803921	-14.86768626	-0.000240961	-0.051710345	-0.005301149	-0.086995455	-0.095	-1.9139	-0.020963636	-4.4988	-0.4612	0.161015691	0.148855288	3.542345192	-0.492302273	-0.509325	-10.83065	16.74563182	15.48095	368.4039	-0.360199495	-0.739463119	-68.43790409	-0.360499362	-0.471226423	-68.49487876	-0.315546705	-0.675803921	-59.95387403	0.177419355	0.605095541	8.636363636	2.249090909	0	49.48	0	0	0	-0.000240961	-0.051710345	-0.005301149	-0.086995455	-0.095	-1.9139	-0.020963636	-4.4988	-0.4612	0.161015691	0.148855288	3.542345192	-0.492302273	-0.509325	-10.83065	16.74563182	15.48095	368.4039	1.915684211	0	363.98	0.354789474	0	67.41	1.545526316	0	293.65	0.177419355	0.605095541	8.636363636
264	MELA.MosheSade-Feldman2018.sce.rds	32	-0.483680422	-0.83164962	-8.706247597	-0.675803921	-0.675803921	-12.16447058	-0.000176437	0.000464943	-0.003175862	-0.086066667	-0.0804	-1.5492	-0.01535	0.04045	-0.2763	0.23859984	0.149961538	4.294797115	-0.469280556	-0.436925	-8.44705	24.81438333	15.596	446.6589	-0.260511541	-0.739463119	-36.47161568	-0.105209037	-0.471226423	-14.72926517	-0.251917417	-0.675803921	-35.26843841	0.290322581	0.693069307	7.777777778	1.327222222	0	23.89	0	0	0	-0.000176437	0.000464943	-0.003175862	-0.086066667	-0.0804	-1.5492	-0.01535	0.04045	-0.2763	0.23859984	0.149961538	4.294797115	-0.469280556	-0.436925	-8.44705	24.81438333	15.596	446.6589	2.419214286	0	338.69	1.172785714	0	164.19	1.8185	0	254.59	0.290322581	0.693069307	7.777777778
265	MELA.MosheSade-Feldman2018.sce.rds	32	-0.143041201	-0.83164962	-5.292524453	-0.618285714	-0.675803921	-22.87657143	0.346622491	0.458803448	12.82503218	-0.041213514	-0.0274	-1.5249	30.15615676	39.9159	1115.7778	0.347320582	0.288047115	12.85086154	-0.380398649	-0.41805	-14.07475	36.12134054	29.9569	1336.4896	0.580318648	1.155187813	232.1274593	-0.038978593	-0.471226423	-15.59143728	0.183874505	-0.675803921	73.54980191	0.393617021	0.809716599	10.81081081	2.626486486	0	97.18	0.246756757	0	9.13	0.346622491	0.458803448	12.82503218	-0.041213514	-0.0274	-1.5249	30.15615676	39.9159	1115.7778	0.347320582	0.288047115	12.85086154	-0.380398649	-0.41805	-14.07475	36.12134054	29.9569	1336.4896	6.6663	9.57	2666.52	1.385	0	554	3.688075	0	1475.23	0.393617021	0.809716599	10.81081081
266	MELA.MosheSade-Feldman2018.sce.rds	32	0.365341115	0.083353519	3.288070036	-0.159883037	-0.675803921	-1.438947329	-0.008375223	-0.108749425	-0.075377011	-0.073766667	-0.0733	-0.6639	-0.728644444	-9.4612	-6.5578	0.357102244	0.343842308	3.213920192	-0.467844444	-0.4849	-4.2106	37.13863333	35.7596	334.2477	0.127928668	-0.739463119	12.28115212	0.159492601	-0.471226423	15.31128973	0.325516737	-0.675803921	31.2496068	0.092783505	0.497409326	10.66666667	4.565555556	3.49	41.09	2.213333333	0	19.92	-0.008375223	-0.108749425	-0.075377011	-0.073766667	-0.0733	-0.6639	-0.728644444	-9.4612	-6.5578	0.357102244	0.343842308	3.213920192	-0.467844444	-0.4849	-4.2106	37.13863333	35.7596	334.2477	4.38125	0	420.6	2.0209375	0	194.01	4.295729167	0	412.39	0.092783505	0.497409326	10.66666667
267	MELA.MosheSade-Feldman2018.sce.rds	32	-0.290906361	-0.83164962	-1.163625442	-0.675803921	-0.675803921	-2.703215684	0.186869253	0.141612069	0.747477011	-0.076775	-0.05805	-0.3071	16.257625	12.32025	65.0305	0.158889904	0.202401442	0.635559615	-0.4116375	-0.423525	-1.64655	16.52455	21.04975	66.0982	-0.080503832	-0.739463119	-3.622672455	-0.087630314	-0.471226423	-3.943364152	-0.397745356	-0.675803921	-17.89854102	0.08	0.473684211	11.25	2.0625	0	8.25	0	0	0	0.186869253	0.141612069	0.747477011	-0.076775	-0.05805	-0.3071	16.257625	12.32025	65.0305	0.158889904	0.202401442	0.635559615	-0.4116375	-0.423525	-1.64655	16.52455	21.04975	66.0982	3.328444444	0	149.78	1.229111111	0	55.31	1.192888889	0	53.68	0.08	0.473684211	11.25
268	MELA.MosheSade-Feldman2018.sce.rds	32	-0.456734293	-0.83164962	-5.937545813	-0.675803921	-0.675803921	-8.785450972	0.114298497	0.072124138	1.48588046	-0.057669231	-0.06	-0.7497	9.943969231	6.2748	129.2716	0.398001479	0.420942308	5.174019231	-0.381730769	-0.4122	-4.9625	41.39215385	43.778	538.098	-0.021173629	-0.739463119	-1.693890336	0.241475346	-0.471226423	19.31802772	-0.417153901	-0.675803921	-33.37231206	0.149425287	0.479041916	6.153846154	1.43	0	18.59	0	0	0	0.114298497	0.072124138	1.48588046	-0.057669231	-0.06	-0.7497	9.943969231	6.2748	129.2716	0.398001479	0.420942308	5.174019231	-0.381730769	-0.4122	-4.9625	41.39215385	43.778	538.098	3.628125	0	290.25	2.283625	0	182.69	1.109625	0	88.77	0.149425287	0.479041916	6.153846154
269	MELA.MosheSade-Feldman2018.sce.rds	32	0.145007765	-0.83164962	4.495240726	-0.468122205	-0.675803921	-14.51178834	0.016412495	0.019343678	0.508787356	-0.062954839	-0.0655	-1.9516	1.427887097	1.6829	44.2645	0.240486818	0.241332692	7.455091346	-0.390645161	-0.38635	-12.11	25.01062903	25.0986	775.3295	0.566848387	1.226459949	91.26259028	-0.101813822	-0.471226423	-16.39202529	-0.056635156	-0.675803921	-9.118260155	0.187878788	0.493865031	5.193548387	3.72516129	0	115.48	0.890967742	0	27.62	0.016412495	0.019343678	0.508787356	-0.062954839	-0.0655	-1.9516	1.427887097	1.6829	44.2645	0.240486818	0.241332692	7.455091346	-0.390645161	-0.38635	-12.11	25.01062903	25.0986	775.3295	6.59826087	9.93	1062.32	1.183664596	0	190.57	2.656273292	0	427.66	0.187878788	0.493865031	5.193548387
270	MELA.MosheSade-Feldman2018.sce.rds	32	-0.543690179	-0.83164962	-3.262141074	-0.561974991	-0.675803921	-3.371849945	0.083801724	0.121720115	0.502810345	-0.0599	-0.05795	-0.3594	7.29075	10.58965	43.7445	0.342244391	0.2789375	2.053466346	-0.312741667	-0.31605	-1.87645	35.59341667	29.0095	213.5605	0.058106015	-0.739463119	9.355068483	-0.172179973	-0.471226423	-27.72097564	0.127974602	-0.675803921	20.60391091	0.1875	0.834196891	26.83333333	1.098333333	0	6.59	0.488333333	0	2.93	0.083801724	0.121720115	0.502810345	-0.0599	-0.05795	-0.3594	7.29075	10.58965	43.7445	0.342244391	0.2789375	2.053466346	-0.312741667	-0.31605	-1.87645	35.59341667	29.0095	213.5605	4.028571429	0	648.6	0.958198758	0	154.27	3.44826087	0	555.17	0.1875	0.834196891	26.83333333
271	MELA.MosheSade-Feldman2018.sce.rds	32	-0.345211306	-0.83164962	-18.64141055	-0.635659475	-0.675803921	-34.32561163	0.095990826	0.078735057	5.183504598	-0.072337037	-0.06975	-3.9062	8.351201852	6.84995	450.9649	0.267028063	0.311889904	14.41951538	-0.485275926	-0.4976	-26.2049	27.77091852	32.43655	1499.6296	0.521399819	1.135389998	136.0853527	-0.014902048	-0.471226423	-3.889434442	0.323663294	-0.675803921	84.47611981	0.296703297	0.589164786	4.833333333	1.85537037	0	100.19	0.172222222	0	9.3	0.095990826	0.078735057	5.183504598	-0.072337037	-0.06975	-3.9062	8.351201852	6.84995	450.9649	0.267028063	0.311889904	14.41951538	-0.485275926	-0.4976	-26.2049	27.77091852	32.43655	1499.6296	6.368697318	9.47	1662.23	1.462145594	0	381.62	4.287777778	0	1119.11	0.296703297	0.589164786	4.833333333
